year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,7,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",226,31,14.14,3.05,7.66,0.3,5.84,0,0,2011,863,305,186,10,647
2020,7,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2176,186,66.93,18.21,67.1,1,32.76,13,4,13836,5778,1143,3020,19,3876
2020,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2427,203,83.93,15.68,69.99,2,31.4,3,1,11678,5914,1174,1975,46,2569
2020,7,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",251,37,14.29,2.64,13.08,0,6.98,2,0,1589,766,185,386,0,252
2020,7,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",40,10,4.64,0,3.32,0,2.04,0,0,452,272,0,68,0,112
2020,7,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",48,9,5.92,0.64,0.42,0,2.02,0,0,505,315,27,16,0,147
2020,7,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",85,3,1,0,1,0,1,0,0,148,38,0,23,0,87
2020,7,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",61,5,1.44,1.97,1.15,0,0.43,0,0,272,31,201,31,0,9
2020,7,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",384,40,18.79,8.55,8.5,0,4.16,2,1,2259,1147,519,406,0,187
2020,7,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",161,18,5.09,3.2,5.62,0,4.09,1,2,1368,489,457,150,0,272
2020,7,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",153,15,9.84,0.26,3.62,0,1.28,0,0,677,407,42,92,0,136
2020,7,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",309,22,6.92,0.58,8.97,0,5.53,4,0,1018,279,43,328,0,368
2020,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",442,44,19.53,5.67,14.1,0,4.7,0,0,2336,870,630,376,0,460
2020,7,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",346,43,19.45,1.45,12.68,0.38,9.03,0,1,2298,896,88,588,33,693
2020,7,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",92,10,4.55,0,4.45,0,1,0,0,449,286,0,146,0,17
2020,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",374,58,31.07,4.63,14.11,1,7.19,0,1,3018,1508,302,386,43,779
2020,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",548,48,25.45,6.7,9.44,0,6.41,0,0,2425,1160,602,286,0,377
2020,7,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",172,12,5.83,1.6,1.81,0,2.76,0,0,541,191,169,39,0,142
2020,7,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",182,25,13.97,3.24,5.41,0,2.38,2,0,862,437,177,155,0,93
2020,7,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",227,22,13.74,1.21,3.59,0,3.47,0,2,1124,674,118,73,0,259
2020,7,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",204,27,11.82,4.77,8.38,0,2.03,0,2,1402,535,299,270,0,298
2020,7,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",293,22,10.84,1.84,6.69,0,2.63,1,2,716,303,101,186,0,126
2020,7,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",34,2,1.81,0,0,0,0.19,3,0,47,42,0,0,0,5
2020,7,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",359,53,21.18,5.67,18.11,0.11,7.94,1,0,3068,1150,410,1108,21,379
2020,7,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",107,10,1.4,2.08,5.98,0,0.55,0,0,435,146,75,136,0,78
2020,7,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",31,2,1.04,0,0.96,0,0,0,0,81,59,0,22,0,0
2020,7,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",54,3,1.23,1,0.77,0,0,0,0,341,30,281,30,0,0
2020,7,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",629,55,20.36,8.45,19.78,0,6.41,5,4,2887,911,672,755,0,549
2020,7,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",165,27,11.03,3.63,6.38,0.12,5.84,1,1,1631,672,281,283,19,376
2020,7,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",168,16,5.68,1.06,5.44,0,3.82,0,1,718,208,18,138,0,354
2020,7,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",75,7,3.94,0,2.06,0,1,0,1,199,100,0,40,0,59
2020,7,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,3,3,0,0,0,0,0,0,193,193,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,6,0.21,1,2.3,0,2.48,1,0,305,8,91,81,0,125
2020,7,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",40,2,0,1,0.31,0,0.69,0,0,149,0,123,8,0,18
2020,7,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",45,6,1.51,1.58,1.3,0,1.61,1,0,189,48,47,51,0,43
2020,7,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",892,131,23.41,0,64.2,26.07,17.32,5,0,4027,753,0,1727,739,808
2020,7,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",40,5,1.78,0,3.22,0,0,0,1,102,31,0,71,0,0
2020,7,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",93,9,7.12,0,1.88,0,0,0,1,327,282,0,45,0,0
2020,7,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",31,2,2,0,0,0,0,0,0,94,94,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",31,1,1,0,0,0,0,0,0,84,84,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",1,,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,CDB,"Cold Bay, AK: Cold Bay Airport",18,9,0.99,0,5.01,0.07,2.93,2,0,354,59,0,110,3,182
2020,7,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,3,2,0,1,0,0,0,0,94,79,0,15,0,0
2020,7,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31,3,3,0,0,0,0,0,0,120,120,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",30,5,1,0,3.02,0,0.98,0,0,111,17,0,53,0,41
2020,7,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",59,6,4.39,0,1.61,0,0,1,2,388,321,0,67,0,0
2020,7,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",62,12,2.8,0,8.2,0,1,0,0,482,121,0,304,0,57
2020,7,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",93,8,4.47,0,3.53,0,0,0,0,664,573,0,91,0,0
2020,7,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",91,4,1.91,0,2.09,0,0,1,0,109,55,0,54,0,0
2020,7,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",31,1,0,0,0.27,0,0.73,0,0,15,0,0,4,0,11
2020,7,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30,1,0,0,1,0,0,1,0,21,0,0,21,0,0
2020,7,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",91,5,1.64,0,3.36,0,0,0,1,178,88,0,90,0,0
2020,7,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",156,6,2.97,0,2.03,0,1,1,0,152,86,0,50,0,16
2020,7,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31,2,1.27,0,0.73,0,0,0,0,60,41,0,19,0,0
2020,7,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",31,2,0.05,0,1.14,0,0.8,2,0,84,3,0,36,0,45
2020,7,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",62,4,1.17,0,1.28,0,1.55,1,0,126,23,0,71,0,32
2020,7,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",35,3,1,0,2,0,0,0,1,114,70,0,44,0,0
2020,7,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",31,2,1.07,0,0.5,0,0.43,0,0,107,79,0,15,0,13
2020,7,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",30,1,0,0,1,0,0,0,0,19,0,0,19,0,0
2020,7,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",61,1,0,0,1,0,0,1,0,18,0,0,18,0,0
2020,7,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",280,18,4.3,0,9.06,0.74,3.9,2,0,471,142,0,176,17,136
2020,7,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",124,6,2,0,3.31,0,0.69,0,0,175,68,0,74,0,33
2020,7,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",65,4,3.74,0,0.26,0,0,1,0,147,141,0,6,0,0
2020,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",316,16,9.13,1,0.51,0,5.37,1,0,615,230,132,19,0,234
2020,7,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31,3,2.6,0,0.4,0,0,0,0,73,58,0,15,0,0
2020,7,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",62,2,1,0,1,0,0,0,0,48,16,0,32,0,0
2020,7,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62,4,2.97,0,0.03,0,1,0,0,285,257,0,5,0,23
2020,7,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",30,5,0,0,2.24,0,2.76,2,0,254,0,0,96,0,158
2020,7,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",23,1,0,0.36,0.64,0,0,0,0,67,0,24,43,0,0
2020,7,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",213,20,10.37,0,9.63,0,0,2,0,867,445,0,422,0,0
2020,7,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",23,1,1,0,0,0,0,1,0,30,30,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",253,12,3.46,0,5.84,0,2.7,4,0,480,253,0,142,0,85
2020,7,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",33,1,0,0,1,0,0,0,1,21,0,0,21,0,0
2020,7,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",156,5,3,0,2,0,0,1,0,154,104,0,50,0,0
2020,7,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",60,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2020,7,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,1,1,0,0,0,0,0,0,27,27,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",125,2,2,0,0,0,0,1,0,150,150,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",37,1,0,0,1,0,0,1,0,31,0,0,31,0,0
2020,7,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2692,132,43.98,7.26,45.83,0.95,33.97,26,0,6170,2804,220,1097,20,2029
2020,7,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",153,7,2.09,1.78,1.3,0,1.84,2,0,428,116,122,39,0,151
2020,7,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",62,7,3,0,3.28,0,0.72,0,0,256,180,0,58,0,18
2020,7,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",59,5,2.12,0,2.88,0,0,0,0,184,133,0,51,0,0
2020,7,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",32,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",32,3,3,0,0,0,0,1,0,118,118,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",59,3,2,0,1,0,0,0,0,423,404,0,19,0,0
2020,7,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",31,2,1,0,1,0,0,0,0,145,126,0,19,0,0
2020,7,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",,,,,,,,,,,,,,,
2020,7,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,3,0,0,2.27,0.73,0,0,0,51,0,0,40,11,0
2020,7,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,2,1,0,0.02,0,0.98,0,0,62,20,0,1,0,41
2020,7,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",77,14,7.1,1.42,4.41,0,1.07,0,0,1438,572,167,270,0,429
2020,7,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",31,6,1.55,1.48,2.09,0,0.88,0,0,352,124,27,97,0,104
2020,7,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",132,14,8.1,0.56,2.47,0,2.87,0,1,794,496,18,86,0,194
2020,7,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",59,8,5.97,0,0.95,0,1.08,1,0,517,344,0,91,0,82
2020,7,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",182,29,12.03,4.35,7.9,0,4.72,3,0,1690,914,345,260,0,171
2020,7,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",43,2,0,0,1.14,0,0.86,2,0,75,0,0,39,0,36
2020,7,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2093,184,60.63,11.3,59.44,0,52.63,67,4,11141,4466,1135,1841,0,3699
2020,7,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",2,,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,7,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",31,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2020,7,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",73,10,6.71,0,2.71,0,0.58,5,0,516,404,0,101,0,11
2020,7,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",105,11,5.71,1.91,2.12,0,1.26,2,0,619,277,144,113,0,85
2020,7,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",31,2,2,0,0,0,0,2,0,115,115,0,0,0,0
2020,7,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",31,1,1,0,0,0,0,1,0,65,65,0,0,0,0
2020,7,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",223,29,14.1,0.23,4.76,0.91,9,9,3,2286,1277,40,156,226,587
2020,7,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",93,12,11.26,0,0.48,0,0.27,0,0,666,564,0,68,0,34
2020,7,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",52,4,2.26,0,1.67,0,0.07,1,0,205,157,0,45,0,3
2020,7,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",33,1,1,0,0,0,0,4,0,18,18,0,0,0,0
2020,7,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",497,97,39.67,3.3,25.61,0,28.42,9,6,7541,3234,177,1522,0,2608
2020,7,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",814,93,32.64,4.03,32.57,0,23.76,7,9,5036,2013,202,1005,0,1816
2020,7,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",82,5,4.98,0,0.02,0,0,3,0,275,274,0,1,0,0
2020,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1702,187,66.3,11.22,36.6,0.06,72.81,66,4,12973,5898,621,1492,2,4960
2020,7,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",169,19,8.35,1.43,8.7,0,0.52,0,0,914,592,57,235,0,30
2020,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",432,37,20.95,0,14.49,0,1.56,13,0,2270,1654,0,481,0,135
2020,7,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",97,11,2.1,0.8,2.73,0,5.37,0,0,709,179,90,99,0,341
2020,7,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",648,104,45.01,4.1,26.29,0,28.6,5,8,6949,3861,394,978,0,1716
2020,7,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",30,2,0.97,0,1.03,0,0,0,0,141,113,0,28,0,0
2020,7,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",38,6,3.25,0,2.01,0,0.74,0,0,239,119,0,54,0,66
2020,7,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",43,4,2.03,0,0.22,0,1.75,0,0,272,82,0,17,0,173
2020,7,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",56,4,2,0,2,0,0,0,0,233,163,0,70,0,0
2020,7,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",185,17,9.02,0.42,5.04,0,2.52,13,1,1006,527,91,193,0,195
2020,7,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",28,4,3.03,0,0,0,0.97,0,0,444,415,0,0,0,29
2020,7,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",62,5,1.72,0,3.28,0,0,0,0,242,118,0,124,0,0
2020,7,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",31,1,1,0,0,0,0,0,0,99,99,0,0,0,0
2020,7,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",1,,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,7,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",18,5,0.4,2.19,1.6,0,0.81,0,0,209,6,116,34,0,53
2020,7,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",81,5,4.5,0,0.22,0,0.28,0,1,217,189,0,13,0,15
2020,7,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",60,7,1.92,3.44,1.64,0,0,0,0,332,77,201,54,0,0
2020,7,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",18,2,0.96,0,0.13,0,0.9,0,0,36,15,0,2,0,19
2020,7,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",73,5,1.95,0,2.05,1,0,10,0,192,136,0,34,22,0
2020,7,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",140,13,7.19,0.45,3.44,0,1.91,9,1,720,458,34,135,0,93
2020,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",106,5,2.8,0,2.2,0,0,9,0,173,99,0,74,0,0
2020,7,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",84,5,3.96,0,0.3,0,0.74,9,0,169,140,0,12,0,17
2020,7,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",62,2,1,0,1,0,0,0,0,35,17,0,18,0,0
2020,7,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",265,21,10.95,2.35,5.76,0,1.93,5,1,1261,727,124,257,0,153
2020,7,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",856,169,56.25,11.26,65.18,1.61,34.69,19,1,9293,3238,766,2405,38,2846
2020,7,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",114,11,8.34,0,1.35,0.47,0.84,0,0,740,604,0,68,7,61
2020,7,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",62,18,11.17,0.07,2.07,0,4.69,2,0,1503,1002,2,63,0,436
2020,7,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",52,1,0.97,0,0.03,0,0,0,0,128,124,0,4,0,0
2020,7,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",225,15,6.8,1,4.12,0.81,2.26,1,0,1537,830,25,114,17,551
2020,7,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,3,2.15,0,0.26,0,0.59,0,0,142,96,0,10,0,36
2020,7,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",7,2,0.17,0.59,1.24,0,0,0,0,52,6,10,36,0,0
2020,7,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",198,21,2.99,1.36,14.67,0,1.98,0,0,782,234,33,393,0,122
2020,7,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",10238,834,304.81,48.85,335.96,2.44,141.94,113,85,54712,27735,3177,12814,222,10764
2020,7,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",1,1,0.24,0,0.76,0,0,0,0,29,7,0,22,0,0
2020,7,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",269,34,19.3,0,8.54,1,5.16,1,2,1722,1138,0,339,33,212
2020,7,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",148,18,10.53,0.26,6.23,0,0.98,6,0,759,549,18,135,0,57
2020,7,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",93,9,4.65,1.05,1,0,2.3,0,1,397,184,20,19,0,174
2020,7,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",31,2,0,0,2,0,0,0,0,43,0,0,43,0,0
2020,7,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",188,24,12.27,0.95,8.62,0,2.16,11,1,1973,1428,114,289,0,142
2020,7,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",32,6,1.42,0.23,4.35,0,0,0,0,979,855,8,116,0,0
2020,7,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",593,60,24.63,3.77,26.2,0,5.4,6,0,2853,1590,159,889,0,215
2020,7,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",61,5,1.82,0,0.89,0,2.29,1,0,447,172,0,58,0,217
2020,7,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",185,16,7.71,0.83,6.03,0,1.44,0,0,481,245,49,148,0,39
2020,7,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",108,6,5.05,0,0.95,0,0,2,0,201,181,0,20,0,0
2020,7,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",205,17,7.2,1.35,4.71,0,3.74,7,1,762,356,82,129,0,195
2020,7,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",153,17,8.36,0,5.79,0,2.85,2,0,849,524,0,176,0,149
2020,7,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",151,19,5.56,0.33,11.62,0,1.5,0,0,888,314,30,367,0,177
2020,7,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",153,18,5.24,1.53,5.39,0,5.84,0,0,924,224,117,197,0,386
2020,7,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",250,31,15.71,1.34,11.29,0,2.66,7,0,1802,1099,148,431,0,124
2020,7,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",92,7,2.48,0.97,3.56,0,0,0,1,423,182,143,98,0,0
2020,7,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",106,9,5.21,0,1.78,0,2.01,0,0,596,333,0,73,0,190
2020,7,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",303,29,13.49,2.5,7.8,0,5.21,0,2,1334,695,185,257,0,197
2020,7,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",537,59,20.94,2.67,29.4,0,6,0,3,2288,1097,70,822,0,299
2020,7,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",489,71,34.54,3.21,24.29,1,7.96,5,2,3771,2154,175,765,80,597
